global_id,Name,AdmArea,District,Address,Photo,Capacity,DepartmentalAffiliation,ObjectOperOrgName,ObjectOperOrgPhone,Longitude,Latitude
19645936,Велосипедная парковка № 080146110120,Северо-Восточный административный округ,Бабушкинский,"Летчика Бабушкина улица, дом 15",71a441a6-9343-402e-8d27-a01899f3f958,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.674462,55.863610
19645937,Велосипедная парковка № 080146112076,Северо-Восточный административный округ,Бабушкинский,"Печорская улица, дом 3",40046a17-55b7-486e-bf1b-60d591dbbda2,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.669870,55.862832
19645938,Велосипедная парковка № 080146111650,Северо-Восточный административный округ,Бабушкинский,"Менжинского улица, дом 23, корпус 1",86c62de7-a015-4c1c-8cb1-642da1f3a7e4,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.661440,55.870002
19645942,Велосипедная парковка № 080146110640,Северо-Восточный административный округ,Южное Медведково,"Дежнева проезд, дом 13",1013d898-5f8e-46e8-a689-89699fce7483,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.641260,55.870965
19645943,Велосипедная парковка № 080146412165,Северо-Восточный административный округ,Южное Медведково,"Полярная улица, дом 5, корпус 1",ec56c8af-c4b3-4a97-8e57-be7e18ecbae1,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.636987,55.873592
19645944,Велосипедная парковка № 080146110052,Северо-Восточный административный округ,Отрадное,"Алтуфьевское шоссе, дом 8",f33e4736-3ed4-49d1-bbb2-e7dc130eb1a6,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.585305,55.853287
19645946,Велосипедная парковка № 080146316690,Северо-Восточный административный округ,Алексеевский,"Мира проспект, дом 180",1d1681a8-c196-4de9-9a65-f6b1c0940b9c,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.645362,55.824037
19645947,Велосипедная парковка № 080146113473,Северо-Восточный административный округ,Лосиноостровский,"Челюскинская улица, дом 2",eb1e34b3-606f-4aa1-a7f9-2e8629d24960,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.700538,55.878373
19645962,Велосипедная парковка № 080146112898,Северный административный округ,Тимирязевский,"Тимирязевская улица, дом 2/3",e6cb4b2a-02c4-46b5-a395-9243f996bd5e,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.574383,55.807972
19645974,Велосипедная парковка № 080146112911,Северо-Восточный административный округ,Северное Медведково,"Улица Тихомирова, дом 6",ea487023-eb18-40d6-856b-e48ad9678db5,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.649302,55.884173
19645986,Велосипедная парковка № 080147310807,Северо-Западный административный округ,Хорошёво-Мнёвники,"Проспект Маршала Жукова, дом 11, корпус 1",1908ffab-f3ec-4720-bd6a-2199729526c8,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.495652,55.775725
19646188,Велосипедная парковка № 080144113131,Центральный административный округ,Красносельский,"Мясницкая улица, дом 39",f3460afd-ff1e-4156-9452-ead4905a9411,6,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.642410,55.767673
19646192,Велосипедная парковка № 080146112165,Северо-Восточный административный округ,Северное Медведково,"Полярная улица, дом 26, корпус 1",51385026-bbf7-4384-9d76-343d3f5be57b,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.639638,55.881323
19646462,Велосипедная парковка № 080146113972,Северо-Восточный административный округ,Северный,"Северная 6-я линия, дом 1",86be4877-9bf4-4ef6-8ce0-8bfff311e7ff,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.552320,55.937753
19646464,Велосипедная парковка № 080146113965,Зеленоградский административный округ,Силино,"11-й Микрорайон, корпус 1106",e0168471-08e6-498e-9cb7-4c62f50727c3,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.189598,55.997183
19646465,Велосипедная парковка № 080146313960,Зеленоградский административный округ,Старое Крюково,"8-й Микрорайон, корпус 812",917143b4-97b3-4648-b351-24ab6e824486,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.190215,55.995083
19646466,Велосипедная парковка № 080146113971,Зеленоградский административный округ,Силино,"12-й Микрорайон, корпус 1204",636227af-dc5c-466b-8e0d-f64eef3a8d78,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.172753,55.982757
19646468,Велосипедная парковка № 080146113889,Зеленоградский административный округ,Крюково,"16-й Микрорайон, корпус 1627",530bf32a-b066-44ac-876e-f584f1e5fa67,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.152815,55.970080
19646469,Велосипедная парковка № 080146113973,Зеленоградский административный округ,Крюково,"18-й Микрорайон, корпус 1818",c682d931-bcad-4c91-abf6-9fa065255242,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.162190,55.983045
19646473,Велосипедная парковка № 080146113960,Зеленоградский административный округ,Старое Крюково,"8-й Микрорайон, корпус 832",8d81c0bf-4ac5-4cc1-ab65-0eaab80b5a71,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.177707,55.981172
19646475,Велосипедная парковка № 080146110671,Северный административный округ,Бескудниковский,"Дмитровское шоссе, дом 80, строение 1",d4425ce5-6f4d-4f91-9eb6-2ae55c1ea9d0,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.550938,55.863850
19646479,Велосипедная парковка № 080146112096,Северо-Восточный административный округ,Бибирево,"ул. Плещеева, д. 26А",bb9dac8c-d5dd-42fb-9d86-35d701be340c,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.6165293,55.888418
19646482,Велосипедная парковка № 080146115671,Северо-Восточный административный округ,Лианозово,"Дмитровское шоссе, дом 116 Д",124106b5-5ca8-40a4-b975-3873e57bb07c,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.548155,55.901247
19646485,Велосипедная парковка № 080146212911,Северо-Восточный административный округ,Северное Медведково,"Улица Тихомирова, дом 10, корпус 1",0c7acb33-6366-4dfd-bf8c-4e4deb000481,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.653093,55.883983
19646486,Велосипедная парковка № 080146112779,Северо-Восточный административный округ,Марьина Роща,"3-й Стрелецкий проезд, дом 3",63714714-0929-4c42-bd5f-eca64a9f5a4b,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.605078,55.794413
19646487,Велосипедная парковка № 080146313112,Северо-Восточный административный округ,Останкинский,"Мурманский проезд, дом 10",9b87bda2-0189-4515-909c-c046f8687c2e,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.627970,55.803818
19646488,Велосипедная парковка № 080146212734,Северо-Восточный административный округ,Бабушкинский,"Староватутинский проезд, дом 6",c6482998-f742-4500-9908-cd904d92ff42,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.672467,55.874257
19646489,Велосипедная парковка № 080146112734,Северо-Восточный административный округ,Бабушкинский,"Староватутинский проезд, дом 8, корпус 1",54c89ef8-c915-4c53-8ec9-64a25389f04f,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.672190,55.877208
19646490,Велосипедная парковка № 080146110552,Северо-Восточный административный округ,Бутырский,"Улица Гончарова, дом 17, корпус 4",e24306c9-5a11-4d23-823c-2256b7687e71,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.590643,55.816112
19646492,Велосипедная парковка № 080147112070,Северо-Западный административный округ,Южное Тушино,"Улица Василия Петушкова, дом 13, корпус 1",55f624a7-dc20-4690-8f2d-0382d689caab,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.401482,55.837997
19646494,Велосипедная парковка № 080147113454,Центральный административный округ,Басманный,"Центросоюзный переулок, дом 13, строение 3",b9298741-0bdd-442c-8d7a-d96e882b9875,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.685398,55.780018
19646497,Велосипедная парковка № 080147110215,Северо-Западный административный округ,Щукино,"Улица Маршала Бирюзова, дом 2",070df386-4bda-43d3-b0a1-64354f07bfe8,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.501535,55.790373
19646499,Велосипедная парковка № 080147212851,Северо-Западный административный округ,Строгино,"Таллинская улица, дом 18",8ac3a02f-80a0-405c-a517-3657b7bc3733,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.402685,55.797577
19646502,Велосипедная парковка № 080147211068,Северо-Западный административный округ,Строгино,"Улица Маршала Катукова, дом 11, корпус 1, строение 2",f7f8c4f7-1eac-4f31-92f2-18ec8ee505ad,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.403470,55.810990
19646507,Велосипедная парковка № 080147212337,Северо-Западный административный округ,Митино,"Пятницкое шоссе, дом 43, корпус 2",4c9f696e-8abf-4cfc-8037-96845923073e,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.348305,55.856553
19646508,Велосипедная парковка № 080147112824,Северо-Западный административный округ,Южное Тушино,"Сходненская улица, дом 44",c4c71ffc-06d3-4344-be24-e385c20e5187,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.439827,55.845212
19646509,Велосипедная парковка № 080147312851,Северо-Западный административный округ,Строгино,"Таллинская улица, дом 22",6b5d5bd0-1f8c-46a2-8ae7-7368a347798e,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.403940,55.799170
19646512,Велосипедная парковка № 080147110067,Северо-Западный административный округ,Митино,"Ангелов переулок, дом 1, корпус 1",ea7492e3-f8c1-47d0-b1c6-e6689b449162,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.350982,55.852827
19646513,Велосипедная парковка № 080147112337,Северо-Западный административный округ,Митино,"Пятницкое шоссе, дом 39",85bb5e39-cd50-40b2-bc63-2b51748fc259,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.354835,55.855293
19646514,Велосипедная парковка № 080147111068,Северо-Западный административный округ,Строгино,"Улица Маршала Катукова, дом 25",7d48a47c-b6ae-4e71-9fae-74ff54e5a774,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.406588,55.807125
19646516,Велосипедная парковка № 080147412851,Северо-Западный административный округ,Строгино,"Таллинская улица, дом 7",87376495-2cd4-4ace-8829-e60843dfeba8,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.395965,55.800002
19646518,Велосипедная парковка № 080147111700,Северо-Западный административный округ,Митино,"Митинская улица, дом 56",bc836604-7486-4846-850c-6bcbd50b1e65,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.354358,55.854385
19646527,Велосипедная парковка № 080147411178,Центральный административный округ,Хамовники,"Комсомольский проспект, дом 31",fadf9707-4ee6-42ca-ac03-02f536907cc5,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.580022,55.724813
19646529,Велосипедная парковка № 080147112335,Центральный административный округ,Замоскворечье,"Пятницкая улица, дом 54, строение 2",4da397a4-a36d-4039-9676-328a70fe162c,2,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.627545,55.733682
19646530,Велосипедная парковка № 080147113007,Центральный административный округ,Хорошёво-Мнёвники,"Народного ополчения ул., д. 28, корп. 1",bdac94d3-4053-406f-87ba-ea5f09f916da,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.4790823,55.781492
19646532,Велосипедная парковка № 080147111462,Центральный административный округ,Басманный,Лефортовская набережная дом 1,f515e8e0-1711-4e04-b5e7-932fbc9ef003,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.690248,55.768870
19646536,Велосипедная парковка № 080147112851,Северо-Западный административный округ,Строгино,"Таллинская улица, дом 26",99354d69-16e9-4543-8e97-57fd80af6be0,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.395965,55.800002
19646542,Велосипедная парковка № 080147110449,Центральный административный округ,Таганский,"Воронцовская улица, дом 50",104a6538-ea5d-436b-bf5f-5e3c6b1ad1db,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.665843,55.732403
19646544,Велосипедная парковка № 080147118621,Юго-Восточный административный округ,Лефортово,"Шоссе Энтузиастов, дом 2",6be0a484-9836-403a-8807-30d6caa6a5bc,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.689121,55.747025
19646546,Велосипедная парковка № 080147112710,Центральный административный округ,Якиманка,"2-й Спасоналивковский переулок, дом 3, строение 6",a478f9a4-05cd-4396-b51c-efe30d52e425,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.617762,55.731718
19646547,Велосипедная парковка № 080147110687,Центральный административный округ,Красносельский,"Докучаев переулок, дом 7, строение 1",f88e6e79-7f3c-4c88-8e73-00a44bfef9d1,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.642985,55.774555
19646548,Велосипедная парковка № 080147112713,Центральный административный округ,Красносельский,"Большая Спасская улица, дом 31",115b1b6f-1f8d-4819-aaf1-8fb7a85040c1,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.644450,55.776463
19646552,Велосипедная парковка № 080147110732,Центральный административный округ,Замоскворечье,"Дубининская улица, дом 20, строение 1",e7253ae2-67cb-4077-b8bc-c29681c0f2bc,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.636620,55.726362
19646556,Велосипедная парковка № 080147113703,Центральный административный округ,Мещанский,"Улица Сущёвский Вал, дом 66",62acc5f9-276c-4768-94e5-9228b4967908,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.627875,55.792320
19646558,Велосипедная парковка № 080147113250,Центральный административный округ,Пресненский,"Нововаганьковский переулок, дом 22",686cb31e-f8fd-44a5-8b91-8cdaba2072d6,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.564960,55.759677
19646559,Велосипедная парковка № 080147110086,Центральный административный округ,Басманный,"Аптекарский переулок, дом 8/2",072d5d64-0b5a-4214-ada2-887a341ecf7e,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.676453,55.767960
19646560,Велосипедная парковка № 080147110574,Центральный административный округ,Басманный,"Улица Госпитальный Вал, дом 5, строение 2",61157311-125c-4871-86c6-4227a064dbd5,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.709221,55.773537
19646561,Велосипедная парковка № 080147112186,Центральный административный округ,Басманный,"Большая Почтовая улица, дом 18/20, корпус 18",35541660-8780-442b-b9a0-2c3255a12975,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.690578,55.774897
19646562,Велосипедная парковка № 080147110746,Центральный административный округ,Басманный,"Дурасовский переулок, дом 9",ff24d3f4-ae39-47ed-b963-e9f56875b61b,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.651096,55.754784
19646563,Велосипедная парковка № 080147110906,Центральный административный округ,Пресненский,"Зоологическая улица, дом 13, строение 2",c06dca65-86f3-4801-b4ab-81048f6c7fcd,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.581955,55.764122
19647530,Велосипедная парковка № 080146113974,Зеленоградский административный округ,Савёлки,"7-й Микрорайон, корпус 705",5527ae37-1e5f-49fb-9b93-c037708ac2a7,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.237108,55.985833
19648465,Велосипедная парковка № 080146113977,Зеленоградский административный округ,Силино,"Город Зеленоград, улица Панфилова, дом 30",63312d34-0a64-420b-ac05-b8c4ead466f8,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.172753,55.982757
19648476,Велосипедная парковка № 080146112548,Северо-Восточный административный округ,Северное Медведково,"Северодвинская улица, дом 11, корпус 2",a04a16fa-9d96-489b-80e0-21f16935a4a6,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.678297,55.890845
22950145,Велосипедная парковка № 080148113180,Западный административный округ,Можайский,"Улица Маршала Неделина, дом 40",1ec035d5-ce4d-4bbc-babb-f6e7c245516e,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.422693,55.726228
22950152,Велосипедная парковка № 080148110788,Новомосковский административный округ,поселение Внуковское,"Железнодорожная улица, дом 13",3f23565f-e8af-4d1d-a2e1-032db599659c,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.269750,55.647507
22950153,Велосипедная парковка № 080148213338,Юго-Западный административный округ,Академический,"Новочерёмушкинская улица, дом 23, корпус 5",cef71f8d-b4f9-4fc2-b25f-b7ca658a57d5,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.579942,55.680792
22950154,Велосипедная парковка № 080148210312,Юго-Западный административный округ,Ломоносовский,"Улица Вавилова, дом 81, корпус 1",b0e5eb40-a332-4a27-9b6e-c8499e6ace79,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.546647,55.680438
22950155,Велосипедная парковка № 080148110415,Юго-Западный административный округ,Коньково,"Улица Академика Волгина, дом 25, корпус 1",e072e836-238e-41fb-b49b-4d4754534e06,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.509668,55.645005
22950156,Велосипедная парковка № 080148113145,Юго-Западный административный округ,Котловка,"Нагорная улица, дом 15",806640ee-2055-452e-802f-88b68aad2f5c,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.606475,55.680073
22950157,Велосипедная парковка № 080148210320,Юго-Западный административный округ,Тёплый Стан,"Улица Академика Варги, дом 26 Б",1e8e901b-3298-4583-896f-506a35cfb33a,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.474170,55.634297
22950158,Велосипедная парковка № 080148113338,Юго-Западный административный округ,Черёмушки,"Новочерёмушкинская улица, дом 55, корпус 2",d2caf76d-031e-486a-9f46-a3c100c8aaa3,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.569510,55.670930
22950160,Велосипедная парковка № 080148111393,Юго-Западный административный округ,Южное Бутово,"Улица Адмирала Лазарева, дом 35, корпус 1",f164c5d2-eace-472c-897e-b4264b4f35be,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.525020,55.543377
22950161,Велосипедная парковка № 080148111643,Юго-Западный административный округ,Южное Бутово,"2-я Мелитопольская улица, дом 3 А",db065892-a43d-4270-ba71-54ec1f6463dc,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.573363,55.539027
22950164,Велосипедная парковка № 080148110385,Юго-Западный административный округ,Обручевский,"Улица Архитектора Власова, дом 39",2f8a71fa-1de7-4ff3-98e1-1b0f632d18f4,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.543833,55.668567
22950165,Велосипедная парковка № 080148110243,Юго-Западный административный округ,Зюзино,"Болотниковская улица, дом 52, корпус 2",38f117e5-3512-4dea-a880-c2802692a8ed,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.582410,55.662902
22950170,Велосипедная парковка № 080148412298,Юго-Западный административный округ,Тёплый Стан,"Профсоюзная улица, дом 128, корпус 2",5cdcc6cc-2822-4ae2-bcf9-9a7722a8b0ae,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.515533,55.630313
22950171,Велосипедная парковка № 080148113232,Юго-Западный административный округ,Обручевский,"Улица Новаторов, дом 40, корпус 16",f0fde9ec-1e98-41ed-9bc7-ea69d1517fdd,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.519622,55.663383
22950173,Велосипедная парковка № 080148318429,Юго-Западный административный округ,Гагаринский,"Ленинский проспект, дом 32 А",716efc10-c068-4169-8879-72065dda01fe,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.579235,55.711833
22950174,Велосипедная парковка № 080148113527,Юго-Западный административный округ,Зюзино,"Чонгарский бульвар, дом 27, корпус 2",290b43d8-ffff-4cb6-8a14-c2360cb9058a,8,Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы,ГКУ Центр организации дорожного движения Правительства Москвы,(495) 361-78-07,37.599695,55.652980
